X	DMSO_48h_run1	DMSO_48h_run2	DMSO_48h_run3	DMSO_48h_run4	DMSO_48h_run5	NK_48h_run1	NK_48h_run2	NK_48h_run3	NK_48h_run4	NK_48h_run5	VPA_EC20_48h_run1	VPA_EC20_48h_run2	VPA_EC20_48h_run3	VPA_EC20_48h_run4	VPA_EC20_48h_run5
si:ch211-160o17.2_85636	71	63	54	72	0	66	54	60	62	58	73	51	87	64	47
prkacbb_85637	461	466	443	490	0	440	420	493	462	485	391	468	478	398	472
ncaph_85638	17	11	4	7	0	19	9	0	8	11	5	21	7	10	14
dph2_85639	3	5	5	11	0	1	3	2	6	5	3	2	5	5	0
tigarb_85640	18	13	15	26	0	24	14	22	20	23	28	12	30	21	23
fosl1a_85641	7	7	12	15	0	12	19	48	9	11	9	22	16	24	21
ctnna1_85642	392	220	278	262	2	441	197	287	228	233	269	198	325	188	190
ecd_85643	5	8	6	8	0	2	7	5	7	3	2	0	3	15	2
ice1_85644	18	9	15	16	0	22	11	14	24	16	12	19	11	15	15
rfc5_85645	10	1	2	7	0	3	6	4	9	10	6	4	6	3	4
snx24_85646	2	1	3	3	0	0	3	0	3	3	0	1	0	3	1
atad2_85647	346	195	247	320	0	390	211	300	264	226	364	250	333	281	211
kif20a_85648	22	21	15	16	0	19	12	13	17	17	12	15	14	15	17
plk3_85649	47	45	65	61	0	78	47	68	36	48	62	48	57	34	43
ecscr_85650	25	15	10	18	1	10	25	12	17	18	7	20	20	16	23
hdac6_85651	24	18	33	15	0	19	22	26	21	15	18	18	11	12	16
bmp7a_85652	3	2	7	3	0	1	3	1	4	2	1	1	4	9	2
gata4_85653	7	5	4	7	0	4	1	2	10	4	4	2	1	13	4
adgrl4_85654	0	2	3	3	0	3	1	2	2	1	1	3	4	5	3
fpgs_85655	43	37	56	65	0	64	57	77	55	69	44	57	63	43	46
lrp5_85656	16	10	21	32	1	34	16	17	12	15	44	8	21	27	19
polr2i_85657	146	225	183	197	0	115	249	223	228	217	116	228	192	175	181
snx13_85658	12	6	16	14	0	23	6	11	6	5	8	6	11	13	14
plrg1_85659	11	3	13	16	0	13	3	13	7	5	6	1	5	1	7
si:zfos-367g9.1_85660	0	3	0	0	0	0	2	0	0	2	3	1	2	1	4
si:busm1-228j01.6_85661	0	2	3	3	0	1	0	1	3	1	0	0	1	3	1
fybb_85662	1	4	1	4	0	6	0	1	3	5	0	6	2	4	0
btr01_85663	14	4	5	4	0	17	5	11	10	11	11	5	2	12	6
opn3_85664	6	0	4	4	0	2	2	0	5	2	1	4	2	8	2
si:dkey-33b17.3_85665	1	0	1	2	0	2	0	0	5	3	3	1	1	6	2
daam1a_85666	259	261	269	339	0	199	243	249	327	272	255	299	347	358	307
exo1_85667	37	16	23	21	1	38	18	24	23	26	34	22	33	18	24
recql_85668	11	3	7	16	0	13	2	4	9	2	6	7	16	17	9
ilf2_85669	31	11	19	29	0	34	17	13	12	7	25	17	27	12	14
matn4_85670	668	1711	1049	1294	1	704	1545	1094	1362	1809	596	1308	995	1070	1533
ywhaba_85671	876	604	686	787	0	1090	768	770	950	675	801	635	866	793	690
sox10_85672	19	7	12	21	0	12	5	7	15	4	10	11	16	9	11
cytip_85673	19	1	2	2	0	1	1	1	5	7	3	6	1	1	3
arrdc3a_85674	21	12	17	16	0	30	10	9	13	28	11	25	14	25	20
gria2a_85675	27	18	19	24	0	27	18	9	25	14	26	18	20	35	22
bcl2l11_85676	142	125	116	129	0	123	133	110	166	137	109	182	109	167	142
cox8a_85677	56	53	62	71	0	71	65	82	52	49	75	47	84	31	33
nrcama_85678	383	243	290	389	0	415	239	257	240	196	348	182	195	225	203
atp11c_85679	123	44	10	56	0	115	44	35	33	24	85	57	53	36	26
g6pd_85680	6	2	7	1	0	4	1	2	5	2	4	1	11	10	5
gsr_85681	0	48	42	53	0	0	11	19	51	73	1	0	0	55	29
rbx1_85682	2	3	4	5	0	0	2	1	2	6	5	9	7	3	4
si:ch211-114c12.5_85683	9	2	5	1	0	3	11	2	5	1	1	0	0	3	4
col6a3_85684	29	47	28	59	0	30	44	25	48	42	24	26	35	50	37
rpl4_85685	910	1191	1307	1116	0	1121	1085	1273	1072	1157	817	1116	1136	725	817
phf5a_85686	426	535	448	499	0	432	494	516	419	492	401	503	457	370	407
sdf4_85687	311	330	316	322	1	299	348	313	302	247	216	357	322	306	272
tbp_85688	4	3	3	5	0	5	5	6	7	7	5	5	5	11	12
tspan4a_85689	6	4	4	7	0	9	0	5	5	19	17	2	5	9	11
vtg2_85690	5	0	9	3	0	4	4	2	6	3	1	4	3	4	4
sparta_85691	2	2	2	13	0	0	5	6	7	5	8	1	8	10	5
krt5_85692	957	927	1109	821	1	895	986	1022	797	939	745	892	1083	779	642
rbks_85693	65	31	51	43	0	51	22	33	44	46	28	65	75	79	29
dnmt3bb.1_85694	12	9	8	11	0	10	4	8	10	12	8	4	8	7	4
alkbh5_85695	5	3	1	9	0	1	3	2	11	6	2	1	2	4	6
id2a_85696	6	10	9	11	0	9	3	1	5	11	4	4	7	20	11
cyp2aa4_85697	40	17	19	44	0	14	13	17	28	19	18	17	30	34	25
acp1_85698	324	481	428	433	0	355	416	452	540	497	350	458	483	459	431
hspa8_85699	2614	4286	4335	3153	3	2817	4140	4087	3003	4033	2350	3480	3950	2004	2367
furina_85700	5	6	4	6	0	5	2	11	4	7	6	5	6	10	5
rpl19_85701	37949	62470	45850	48970	58	33085	58250	50874	59889	66793	35474	59401	42781	47443	58022
b4gat1_85702	16	5	17	15	0	24	11	20	13	9	13	11	16	11	12
plin2_85703	15	3	1	4	0	14	2	3	3	3	4	2	2	3	8
shank3b_85704	1	13	10	12	0	2	4	3	2	11	8	4	13	11	21
apoa1a_85705	191	130	527	185	0	254	184	266	253	213	412	213	528	325	176
mtm1_85706	44	38	47	50	0	41	33	47	32	36	66	53	59	43	43
fdft1_85707	33	19	11	14	0	6	24	11	12	25	11	23	8	27	8
vrk1_85708	257	140	139	132	0	293	150	155	180	226	179	343	180	161	112
psma4_85709	78	49	60	49	0	95	34	65	32	40	73	36	47	41	33
timmdc1_85710	422	294	334	335	0	429	362	337	320	292	332	356	362	327	324
pccb_85711	4	10	7	12	0	3	7	3	12	8	5	9	3	5	11
endog_85712	63	74	63	76	0	63	107	75	76	74	97	83	74	87	60
ggcx_85713	457	642	677	722	1	485	631	720	779	589	682	748	763	778	619
anxa5b_85714	152	170	145	134	0	134	201	191	194	199	148	198	169	184	188
hexa_85715	5	0	4	0	0	5	2	1	0	3	1	3	3	3	3
mob4_85716	302	538	357	484	1	316	508	396	453	539	293	411	374	393	365
ikbkb_85717	1	7	9	6	0	1	4	2	8	5	2	6	1	4	5
slc2a1b_85718	41	23	30	28	0	60	9	43	19	16	27	17	19	31	31
nipsnap1_85719	22	5	6	14	0	22	8	11	7	10	5	4	16	10	8
myl12.2_85720	30	29	41	23	0	52	24	45	22	19	30	37	23	19	19
abcb4_85721	1	3	4	14	0	7	3	4	6	3	5	2	5	3	6
CABZ01032488.1_85722	4	6	0	4	0	3	4	2	5	4	5	1	3	4	1
trappc3_85723	272	240	230	244	0	352	204	266	227	200	275	213	284	262	185
oxsr1b_85724	44	14	28	25	0	28	22	15	22	16	34	21	24	29	38
pafah1b3_85725	2	1	7	1	0	1	0	1	1	1	2	1	1	6	4
mif_85726	6	2	6	10	0	4	7	6	9	8	3	8	6	11	3
lyrm1_85727	2	3	5	2	0	0	1	2	11	3	1	6	2	3	1
kremen1_85728	112	150	145	171	0	113	115	112	137	131	107	125	123	156	97
gria2b_85729	59	74	71	81	0	51	63	55	59	60	53	37	49	58	50
socs1a_85730	15	16	10	29	0	13	18	12	20	21	12	17	11	16	29
gnas_85731	2	2	7	5	0	3	1	7	6	4	4	5	4	9	1
stk10_85732	24	10	11	17	0	16	2	13	7	7	25	16	13	14	16
myo10_85733	5	4	3	5	1	1	1	2	0	0	4	1	1	4	5
pmm2_85734	1	0	0	1	0	0	1	2	6	3	4	0	5	1	2
avpr2l_85735	5	2	0	6	0	0	3	2	4	1	1	0	1	4	3
GLB1L2_85736	4	5	4	7	0	12	1	3	3	6	4	2	2	11	8
eef1g_85737	29889	41405	31435	38084	41	26377	39563	34305	43870	43603	26141	43396	35476	37968	40164
si:dkey-25o16.4_85738	359	348	270	415	0	228	369	324	453	375	312	394	278	406	417
hbae3_85739	68	57	59	85	0	51	46	55	45	83	71	55	58	62	60
dhdds_85740	15	21	16	20	0	16	18	13	21	20	10	13	7	31	21
slc38a3a_85741	79	49	50	89	0	38	42	32	93	60	38	75	38	58	70
lamp1b_85742	121	168	144	147	0	149	171	188	140	207	116	187	194	149	154
stc1_85743	2	0	3	5	0	4	2	5	5	6	5	2	1	4	7
tnfsf10_85744	75	164	148	127	0	77	169	120	142	165	167	80	120	115	190
btr20_85745	33	31	22	65	0	31	26	41	84	55	30	25	47	83	79
cebpb_85746	15	3	15	15	0	20	4	10	6	13	11	5	18	7	3
btr31_85747	0	0	0	0	0	0	0	0	3	2	0	0	2	0	3
slc51a_85748	13	6	10	17	0	18	10	11	5	8	9	14	7	10	14
dmtf1_85749	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
esrp1_85750	2	1	4	5	0	3	0	6	1	4	1	2	2	7	6
gna11a_85751	14	3	5	11	0	11	5	6	4	0	14	6	6	10	5
bida_85752	227	223	251	239	0	263	279	275	258	280	265	389	342	349	339
prss23_85753	25	12	15	16	0	14	10	21	23	19	7	14	20	23	14
ahrra_85754	7	0	1	11	0	0	2	0	2	3	3	1	2	2	2
cyp2aa2_85755	25	11	12	20	0	9	12	23	6	10	17	14	26	17	11
vtg1_85756	3	0	2	8	0	3	2	8	6	4	8	5	1	12	6
amh_85757	6	1	2	1	0	2	4	5	7	10	1	3	3	11	8
hhip_85758	9	3	1	5	0	3	2	1	2	2	7	8	5	3	5
vtnb_85759	159	115	207	197	0	130	125	177	165	279	123	182	246	128	103
adgrg1_85760	411	308	343	417	0	395	273	348	358	303	407	338	261	308	331
rhol_85761	1	7	5	2	0	4	1	4	6	2	1	2	2	2	1
ngfb_85762	3	1	4	4	0	6	5	1	3	5	4	3	5	10	6
ei24_85763	8	16	18	14	0	11	12	15	17	24	19	6	15	12	7
tiam1a_85764	48	41	44	32	0	73	43	35	36	39	52	28	46	33	33
slc6a6a_85765	3	2	5	7	0	8	4	2	4	7	2	2	3	4	6
notch2_85766	91	55	67	68	0	71	46	83	88	84	68	48	57	63	45
htr1b_85767	6	3	1	14	0	0	2	4	13	3	0	3	3	17	10
slc1a3a_85768	1723	1288	1425	1450	1	1955	1202	1291	1144	1469	2114	1847	1463	1680	1435
rrm2b_85769	44	18	32	48	0	29	23	33	21	32	31	20	25	15	32
adgrg3_85770	3	1	4	4	0	0	1	1	15	5	1	0	3	4	4
polb_85771	321	411	300	420	0	330	453	346	502	439	348	356	323	417	358
edem1_85772	45	56	56	49	0	79	60	65	71	45	59	61	74	50	51
si:ch211-241e1.3_85773	5	7	1	11	0	5	8	5	17	10	3	5	14	10	5
rictorb_85774	70	38	31	56	0	125	31	51	39	33	92	29	51	48	41
per2_85775	56	20	26	41	0	92	15	35	24	20	44	35	51	46	36
cox6c_85776	217	414	239	372	0	374	646	1021	718	438	213	1313	440	753	82
grk1a_85777	3	4	3	6	0	3	3	3	8	8	2	3	3	9	20
eif2b1_85778	52	26	57	42	0	83	27	55	53	37	85	30	48	44	50
slc6a3_85779	3	1	3	9	0	1	0	5	10	1	4	1	1	10	11
xpc_85780	3	3	2	10	0	2	2	3	13	5	1	1	0	9	9
tsta3_85781	225	193	187	219	0	208	155	210	201	196	190	183	234	244	168
pcbd1_85782	1	6	1	9	0	1	4	3	3	2	4	1	4	4	8
p2ry10_85783	3	4	0	4	0	4	2	2	7	2	3	1	1	4	3
iars2_85784	25	23	16	30	0	37	15	16	31	17	16	27	26	39	15
RANBP2_85785	809	555	626	683	1	790	595	626	692	529	758	546	577	580	547
fkbp1aa_85786	5217	3552	3125	4233	4	5082	3702	3761	4127	3734	5304	3599	4028	3841	2991
prkab1a_85787	477	481	393	581	0	402	547	426	544	462	540	477	500	603	447
sesn2_85788	77	93	106	126	0	73	96	144	152	92	95	62	129	118	99
toporsa_85789	101	89	61	130	0	111	80	72	115	82	96	94	97	109	128
pnp5a_85790	30	12	33	26	0	29	20	23	11	16	26	20	47	28	17
drd1a_85791	1	1	0	7	0	4	4	1	8	4	0	3	0	1	5
fgfr2_85792	190	107	265	229	0	264	132	181	146	156	213	159	227	148	126
dlgap4a_85793	32	31	32	31	0	46	24	21	24	17	31	14	49	17	25
itgb1a_85794	1	0	0	3	0	3	2	3	3	4	1	2	0	2	2
kcnk17_85795	3	3	1	4	0	1	2	0	4	2	0	0	0	10	3
coro1a_85796	21	13	8	17	0	15	5	15	24	16	24	10	8	28	11
zgc:64002_85797	4	4	2	2	0	2	2	0	1	0	3	0	2	2	4
washc5_85798	276	330	273	343	0	346	374	328	267	218	229	368	295	287	266
plod3_85799	132	67	90	104	0	164	64	84	51	81	174	86	146	91	55
nt5e_85800	4	3	4	5	0	4	9	9	9	6	17	3	7	17	14
ddit4_85801	34	12	23	23	0	48	16	28	27	12	55	9	17	26	46
prss1_85802	9	8	17	16	0	13	8	20	13	16	12	21	12	20	22
c1r_85803	5	4	14	20	0	5	7	2	13	5	12	5	5	7	19
kcnq3_85804	16	7	9	12	0	21	11	13	23	9	11	7	3	11	11
XKR4_85805	64	32	37	31	0	44	18	20	20	29	25	12	22	23	22
si:ch211-171h4.6_85806	1	1	1	5	0	2	8	2	4	8	5	0	7	13	5
per3_85807	360	268	262	342	1	387	307	265	389	350	303	303	321	387	270
lef1_85808	15	19	19	41	0	30	22	21	20	19	16	10	17	27	13
ets1_85809	1	2	3	9	0	2	3	6	6	5	8	5	10	7	4
gzm3.4_85810	2	0	1	3	0	2	0	4	0	1	2	1	1	2	2
smad5_85811	7	3	1	5	0	6	1	2	9	3	3	3	4	6	6
bzw1b_85812	58	15	14	2	0	37	2	27	12	15	29	33	0	37	13
si:dkey-211g8.1_85813	0	1	2	5	0	1	3	1	4	7	0	3	0	3	9
cyp4f3_85814	4	3	2	5	0	1	2	4	1	2	3	0	1	17	6
h1f0_85815	11	12	17	11	0	21	18	19	15	17	17	24	28	33	13
gdf7_85816	12	13	12	19	0	15	19	20	15	19	10	9	19	19	24
egr1_85817	15	16	13	9	0	17	17	9	21	12	14	47	19	11	7
her9_85818	6	2	4	9	0	7	9	10	6	10	2	6	7	6	8
hmgb1a_85819	687	708	1159	808	0	1173	385	914	655	644	676	673	788	441	325
grin3bb_85820	39	13	14	18	0	16	17	24	26	9	31	33	11	49	21
kif13a_85821	26	68	76	114	0	45	103	61	91	107	102	54	89	121	107
mbpb_85822	16	14	14	30	0	24	16	20	32	16	36	16	15	22	24
dub_85823	13	10	12	14	0	8	8	10	17	17	12	8	15	11	13
si:dkey-21h14.3_85824	11	7	14	19	0	3	6	9	25	20	26	7	2	30	22
si:dkey-251i10.1_85825	10	9	8	16	0	11	11	10	7	14	6	16	23	11	10
slc2a6_85826	0	2	0	1	0	2	0	1	1	1	8	0	5	4	1
map3k5_85827	3	5	1	4	0	1	1	2	3	1	3	1	0	5	1
wisp1a_85828	0	2	1	5	0	3	1	2	3	2	2	0	1	5	3
rpa3_85829	45	87	90	77	0	80	84	98	51	70	69	93	101	54	61
hdac1_85830	3420	3269	3227	3158	1	3388	3101	3154	2976	3096	3147	2902	3193	2298	2289
sema5a_85831	46	28	23	67	0	33	32	29	41	37	43	33	29	53	43
ptpn6_85832	4	3	0	8	0	11	3	6	9	6	5	3	5	10	13
bub3_85833	594	561	504	670	1	528	566	585	609	618	494	561	656	555	396
bcl6a_85834	58	71	84	85	0	40	78	84	97	119	72	86	74	111	90
pdia6_85835	462	554	492	534	3	396	671	490	592	524	535	705	501	628	488
si:dkey-219e21.2_85836	5	5	3	8	0	2	6	2	3	5	4	5	2	11	10
zgc:113921_85837	164	37	52	106	0	103	53	63	61	33	159	74	77	134	69
igl3v2_85838	11	2	1	10	0	4	6	4	7	9	7	0	2	6	7
ywhaz_85839	108	90	94	111	0	72	96	130	72	97	76	99	134	76	80
nuak2_85840	11	5	13	7	0	12	7	4	5	13	8	11	15	9	9
bnip3_85841	24	10	18	23	0	26	14	15	21	18	26	15	8	20	21
eif3k_85842	392	258	376	409	0	699	207	322	305	222	478	333	455	322	178
mad2l1_85843	317	348	328	367	0	346	336	305	289	249	294	277	264	206	186
amigo1_85844	3	0	2	6	0	2	3	6	5	0	0	7	2	2	9
usp1_85845	43	8	27	29	0	45	11	31	24	12	37	22	35	27	29
hsd3b7_85846	18	6	24	10	0	16	13	15	9	19	18	9	18	11	4
mthfd1a_85847	44	27	38	54	0	51	12	27	52	48	19	22	33	41	27
tuba1b_85848	46	50	23	86	0	68	25	71	30	106	176	25	200	51	63
psmb10_85849	45	19	19	35	0	79	23	29	43	10	58	12	15	28	21
acbd3_85850	15	9	19	28	0	17	22	35	28	29	18	16	35	26	31
aurka_85851	116	99	111	141	0	194	79	122	130	94	115	88	118	113	64
col11a2_85852	53	71	54	69	0	83	62	84	88	55	89	49	76	56	58
col5a1_85853	82	61	91	71	0	88	64	81	49	51	91	56	98	71	59
sh2d1ab_85854	0	7	0	6	0	0	1	0	0	12	1	2	0	1	0
cuedc2_85855	6	13	18	16	0	16	21	13	12	7	14	13	13	24	8
knl1_85856	34	43	33	48	0	39	38	26	50	48	21	43	38	39	17
agtrap_85857	15	84	30	70	0	21	64	26	56	61	22	25	37	49	49
cdkn1bb_85858	414	252	267	334	0	566	235	152	142	197	339	174	318	120	229
calua_85859	5	2	9	18	0	9	6	7	11	8	4	7	9	12	6
dusp4_85860	6	2	1	4	0	2	4	3	14	3	5	3	3	4	4
ptprk_85861	1	0	1	2	0	0	0	1	1	0	1	0	0	2	1
pdlim1_85862	123	97	112	159	0	123	104	138	122	144	100	110	125	162	100
rnps1_85863	19	20	24	51	0	43	27	37	23	22	40	24	37	22	23
gemin5_85864	23	22	11	16	0	40	7	24	17	12	17	13	8	12	15
fermt2_85865	20	13	9	15	0	26	7	14	4	16	26	5	11	17	7
igfbp6a_85866	2	3	1	4	0	1	0	0	1	5	4	0	1	2	1
ddr2l_85867	10	6	6	8	0	14	3	8	14	17	24	3	12	23	12
slc5a3b_85868	21	31	29	40	0	31	23	19	24	21	46	29	46	37	31
macf1a_85869	535	433	455	532	0	621	360	384	395	371	509	355	474	470	316
mhc2b_85870	2	0	0	0	0	1	0	3	1	0	1	0	3	2	2
si:ch211-120g10.1_85871	7	5	1	3	0	9	2	1	4	1	5	3	3	11	7
dusp6_85872	191	146	197	185	0	218	270	244	138	210	163	207	164	179	111
vtg4_85873	0	6	3	7	0	3	2	7	8	7	3	5	4	8	9
topbp1_85874	43	21	39	38	0	54	31	36	34	39	46	22	42	26	31
ebp_85875	7	7	8	10	0	8	13	6	17	4	1	8	7	6	16
dhx29_85876	25	10	11	17	0	10	9	15	6	9	16	11	15	16	8
si:ch73-364h19.2_85877	7	1	3	3	0	2	1	3	5	2	3	3	4	3	7
bhlhe40_85878	22	13	21	17	0	32	24	18	24	18	22	16	24	17	8
mpeg1.1_85879	0	1	0	5	0	0	1	2	6	1	0	3	2	2	3
cdc42_85880	127	120	128	170	0	148	127	109	116	113	93	99	122	97	89
tgm8_85881	3	4	4	6	0	1	6	5	8	8	2	2	1	11	11
ahr1b_85882	40	66	57	74	0	54	74	65	94	63	54	91	69	63	71
kcnh4a_85883	3	1	1	5	0	2	1	5	0	0	4	0	2	1	1
gadd45aa_85884	3	0	0	2	0	1	0	1	8	1	2	1	0	4	1
c1d_85885	52	54	60	84	0	62	65	76	82	65	57	79	85	56	57
xpnpep3_85886	21	13	24	18	0	52	8	18	17	12	13	19	28	8	24
zgc:92137_85887	6	4	3	5	0	1	3	6	2	2	6	3	6	7	6
b3gnt2b_85888	0	2	0	0	0	7	3	3	1	1	4	2	8	5	4
grin3a_85889	0	2	3	4	0	2	4	4	5	3	6	0	4	7	8
slc29a1b_85890	3	3	1	6	0	0	4	1	5	6	1	0	4	1	4
pigf_85891	2	1	6	9	0	4	0	5	9	4	6	8	5	3	5
gstm.1_85892	53	105	54	100	0	49	82	99	103	102	62	96	68	101	74
slc16a1b_85893	17	16	17	25	0	23	17	33	21	20	23	13	15	15	18
ms4a17c.1_85894	2	0	2	3	0	0	3	0	2	1	0	0	0	5	1
fgf2_85895	14	13	5	20	0	26	11	16	11	23	13	14	18	24	16
afap1l2_85896	15	2	11	12	0	11	3	5	12	9	8	2	10	21	12
barx2_85897	33	20	37	51	0	24	40	47	30	29	25	19	29	27	25
vps72b_85898	1	2	2	4	0	0	5	1	3	4	3	3	3	1	6
cldn7a_85899	5	10	3	3	0	4	7	3	11	14	3	2	3	13	8
ddb2_85900	11	9	8	2	0	7	6	6	7	4	6	2	14	14	7
si:dkey-185e18.7_85901	6	10	9	15	0	24	8	24	8	12	13	8	18	12	12
nosip_85902	420	420	320	453	0	399	489	391	437	404	379	400	343	441	415
rap2c_85903	103	104	97	134	0	135	94	98	77	89	115	75	120	90	57
slc1a1_85904	44	45	34	38	0	47	44	36	40	39	33	45	18	33	29
hoga1_85905	22	12	19	36	0	40	17	15	17	15	21	14	22	14	22
decr1_85906	117	68	95	107	0	137	68	95	86	77	123	79	101	87	65
aasdhppt_85907	8	2	5	7	0	14	4	7	11	6	7	4	6	3	10
aip_85908	3	4	1	9	0	3	4	6	2	6	8	6	3	3	6
btr05_85909	5	1	0	5	0	2	1	2	1	7	2	0	0	3	1
arhgap1_85910	109	261	124	189	0	91	265	129	300	312	101	275	148	277	233
hsp90aa1.2_85911	123	173	174	150	0	161	166	278	199	191	130	293	304	198	167
fzd7b_85912	56	34	33	34	0	41	39	32	30	33	37	36	44	40	25
epn2_85913	18	14	14	21	0	39	6	14	11	17	10	7	22	17	19
psap_85914	43	17	37	40	0	45	30	47	34	20	54	28	51	26	31
cdk4_85915	24	7	13	30	0	39	19	19	11	18	25	26	16	41	14
mthfd2_85916	21	27	25	33	0	18	12	22	19	21	12	16	25	9	13
icn_85917	886	630	835	932	1	853	687	731	582	719	780	660	928	641	489
asb5b_85918	13	9	24	13	0	15	16	26	8	13	21	15	21	20	23
cx30.3_85919	23	14	22	32	0	24	22	26	27	12	26	17	30	26	14
eif4g1a_85920	9	2	0	7	0	8	1	7	3	3	6	4	2	7	8
bub1bb_85921	58	77	61	97	0	25	87	82	110	83	57	85	77	53	72
notch1b_85922	806	1184	836	1267	0	808	1087	894	1372	1379	805	1250	947	1279	1306
wdtc1_85923	37	23	26	26	0	27	13	32	11	12	20	13	32	29	12
gdpd3a_85924	3	14	8	7	0	8	9	5	11	5	2	14	10	10	19
KHDRBS3_85925	71	46	33	61	0	95	50	48	41	58	58	56	61	50	61
xrcc5_85926	133	133	146	157	1	158	160	180	152	144	131	164	172	141	124
fstl1b_85927	6	10	6	9	0	9	5	7	8	6	16	6	15	7	10
kcng1_85928	1	1	0	6	0	0	4	3	4	6	2	2	6	1	3
fgf21_85929	3	5	0	1	0	3	0	1	4	4	0	0	2	5	0
si:ch211-197g15.6_85930	2	0	0	0	0	0	0	0	0	0	1	2	2	2	0
camk1gb_85931	3	2	3	7	0	2	6	6	3	4	4	2	6	5	5
wu:fi04e12_85932	487	313	400	452	1	449	349	405	385	358	404	386	463	374	272
gdpd5a_85933	34	27	37	14	0	38	18	33	35	12	42	27	32	32	28
cenpf_85934	276	326	317	366	0	283	280	251	338	349	278	195	292	265	273
creb1b_85935	3	2	3	9	0	9	2	8	10	7	8	4	6	14	4
plp1a_85936	248	311	361	388	0	306	291	314	279	303	262	310	315	187	162
enpp2_85937	9	15	5	6	0	2	3	2	12	10	11	7	4	12	8
gabbr1a_85938	11	4	2	14	0	9	2	10	10	6	5	3	1	18	14
si:zfos-2070c2.3_85939	3	5	2	1	0	0	0	0	1	1	0	1	0	0	5
acsl1a_85940	330	440	332	411	0	312	420	351	463	513	366	448	382	483	451
nsfa_85941	108	82	90	98	0	123	65	87	79	64	104	35	63	71	51
usp14_85942	411	438	354	409	0	351	442	469	347	400	372	378	413	342	264
ephb2a_85943	123	160	101	163	0	171	162	115	137	129	110	170	143	188	156
wrb_85944	28	26	30	33	0	40	20	33	30	17	30	19	44	19	13
dapk1_85945	43	28	41	67	0	47	31	31	33	44	70	22	42	30	40
cebpz_85946	174	188	186	199	0	212	199	222	195	199	146	182	225	186	149
slc7a6_85947	6	7	8	10	0	4	8	9	12	6	4	16	8	14	9
tnfrsfa_85948	2	11	8	4	0	11	1	5	7	13	4	9	8	7	7
senp6a_85949	203	100	132	152	1	246	90	132	117	91	178	105	137	110	71
bdnf_85950	19	7	14	24	0	13	8	18	13	12	9	16	14	13	5
mnat1_85951	37	39	43	30	0	50	34	45	37	40	41	53	45	43	33
abcc4_85952	131	57	40	100	0	87	70	48	106	91	86	66	109	120	117
cerk_85953	131	137	125	125	0	155	123	143	118	140	99	118	141	116	77
pik3ca_85954	31	16	27	47	0	37	21	10	18	25	38	23	40	18	13
trim47_85955	7	11	5	17	0	11	10	5	13	9	11	10	7	19	9
ifngr1l_85956	15	0	10	6	0	19	2	3	5	12	4	7	9	6	11
abcb6a_85957	19	13	9	13	0	20	11	16	9	7	12	8	11	28	11
fam57a_85958	78	114	130	131	1	109	100	124	127	140	57	137	140	116	117
pycr1a_85959	0	3	1	12	0	7	0	0	7	9	2	1	6	7	6
rpia_85960	15	7	3	4	0	34	7	11	11	4	3	14	26	25	4
srsf7b_85961	3	4	3	6	0	8	1	0	3	9	2	1	2	7	7
scn8ab_85962	122	84	116	120	1	125	96	101	114	91	113	99	102	112	113
smc2_85963	296	189	257	254	0	410	185	268	226	207	342	234	311	217	198
nmur1b_85964	1	1	3	2	0	2	0	2	1	0	4	1	1	5	3
acadvl_85965	13	19	16	27	0	18	12	22	18	13	13	15	14	31	15
elovl6_85966	55	96	117	119	0	79	90	83	89	83	61	74	110	78	85
znf367_85967	100	45	51	65	0	90	28	58	52	32	62	47	58	48	38
gnb1a_85968	5	8	4	11	0	15	1	6	7	19	5	1	10	9	4
slc1a2b_85969	44	39	34	37	0	44	47	38	30	47	38	18	34	35	28
rbm47_85970	51	39	60	37	0	71	36	58	40	45	34	42	63	49	26
cdk5r1b_85971	27	18	49	88	0	95	87	72	44	21	42	20	35	23	31
mrpl3_85972	12	11	9	16	0	20	14	15	18	14	10	11	12	19	5
eif3c_85973	42	23	26	39	0	39	20	38	39	27	34	31	52	45	30
tnip1_85974	782	404	460	600	0	853	405	470	461	363	579	361	581	522	365
ints6l_85975	69	10	9	7	0	41	21	8	7	9	1	39	16	2	6
actl6a_85976	576	1164	824	845	1	610	1094	871	984	1104	608	929	620	767	723
cdkn3_85977	22	33	32	45	0	32	27	26	22	41	28	34	51	65	27
hectd2_85978	15	16	28	17	0	24	29	22	24	39	13	19	25	23	19
impdh2_85979	210	155	158	193	0	261	183	199	211	207	189	247	245	193	148
cct6a_85980	4910	8070	5541	5702	6	5191	6859	6710	7768	8251	5339	9065	6363	7271	6855
cltcl1_85981	21	9	13	15	0	25	13	15	8	13	17	10	8	12	16
rai14_85982	167	142	93	155	0	199	119	153	101	148	181	113	173	114	134
angpt1_85983	42	31	42	51	0	52	28	46	40	29	42	32	42	53	31
slc25a6_85984	3	5	1	8	0	4	2	0	5	2	9	5	4	5	2
usp6nl_85985	86	81	83	124	0	96	117	95	114	95	80	72	90	85	106
pnkp_85986	140	176	121	178	0	149	199	149	173	192	139	190	171	148	138
slc7a1_85987	5	4	2	5	0	3	4	1	1	4	4	3	4	8	1
bzw1a_85988	102	99	104	104	0	127	90	91	115	97	96	91	165	95	73
pcdh2ab5_85989	10	26	11	15	0	10	13	6	13	13	16	7	4	18	17
