X	Ebut_EC20_24h_run1	Ebut_EC20_24h_run2	Ebut_EC20_24h_run3	Ebut_EC20_24h_run4	Ebut_EC20_24h_run5	DMSO_24h_run1	DMSO_24h_run2	DMSO_24h_run3	DMSO_24h_run4	DMSO_24h_run5	NK_24h_run1	NK_24h_run2	NK_24h_run3	NK_24h_run4	NK_24h_run5
nr3c2_86677	2	1	1	2	0	0	0	6	0	0	0	3	0	0	1
ostc_86678	52	54	72	85	58	53	48	37	106	0	22	73	71	110	48
map2k5_86679	44	72	53	39	50	75	36	63	26	0	70	48	65	46	32
ace2_86680	1	1	0	4	0	0	2	4	0	0	4	1	2	1	2
abcb11b_86681	4	1	2	22	2	5	0	6	2	0	0	10	0	2	1
ccna1_86682	27	1	0	5	3	4	4	2	8	0	3	5	1	3	3
slc25a13_86683	10	4	4	4	3	14	1	5	4	0	0	6	2	2	8
dag1_86684	191	243	266	161	139	305	174	253	139	0	283	158	282	166	115
tspan3a_86685	20	50	50	53	19	24	30	23	39	0	19	26	33	31	20
itga5_86686	130	103	147	122	91	261	109	162	135	0	223	111	129	95	114
slc22a7a_86687	3	7	0	0	1	2	1	1	1	0	0	2	2	5	0
psmf1_86688	117	189	181	213	164	76	307	154	191	0	54	165	180	213	236
duox_86689	7	8	10	8	10	40	7	3	13	0	11	22	12	8	6
krt94_86690	32	44	49	31	15	50	31	40	27	0	47	42	27	31	24
fgf19_86691	2	3	1	2	1	0	0	0	2	0	1	0	4	3	1
cln5_86692	33	23	22	20	20	28	17	20	39	0	30	21	11	32	50
aatf_86693	25	45	49	24	32	73	27	40	26	0	95	24	49	29	24
txndc5_86694	24	31	21	47	18	9	41	28	34	0	11	32	23	27	27
tcf12_86695	80	69	113	63	56	104	70	96	85	1	76	73	106	79	60
cnksr3_86696	6	7	9	2	2	10	7	10	7	0	15	14	7	4	20
eapp_86697	2	6	11	5	3	12	2	24	7	0	4	7	10	8	10
sst1.1_86698	1	0	0	2	1	8	3	8	2	0	2	11	6	3	3
satb1b_86699	15	5	11	6	15	20	6	16	3	0	14	4	14	9	14
slc25a46_86700	5	7	6	9	2	6	9	8	2	0	3	15	16	10	7
si:dkey-21h14.12_86701	10	12	6	13	0	4	6	8	7	0	5	15	6	3	13
b4galt1_86702	24	51	61	24	32	32	29	50	32	0	34	41	38	47	23
cyp2k6_86703	9	4	2	1	1	1	2	0	3	0	1	2	3	4	2
cebpd_86704	18	12	6	17	8	14	12	9	12	0	22	13	26	20	2
cp_86705	39	124	57	24	32	38	67	140	39	0	57	113	57	49	47
serinc5_86706	100	135	207	127	102	150	131	146	134	0	121	123	145	134	90
ikbke_86707	33	13	27	21	14	31	17	20	17	0	16	34	23	18	34
st3gal1l3_86708	11	4	0	4	3	0	5	5	4	0	2	6	3	4	4
bbs10_86709	9	3	6	0	0	5	4	1	2	0	6	1	13	2	9
atp5pf_86710	520	783	971	858	553	368	711	597	976	1	347	864	893	1035	845
fasn_86711	43	43	46	60	48	38	37	45	62	0	52	44	47	45	36
snrpg_86712	64	75	78	48	34	46	34	42	54	0	44	86	79	63	24
tnfsf12_86713	4	8	1	1	0	2	7	11	2	0	4	2	6	3	6
rbbp5_86714	59	67	96	70	52	70	61	77	71	0	56	58	96	46	44
rpl22_86715	4358	5491	5037	4603	3919	8129	4519	3625	4305	4	6764	4751	4619	4373	3201
fabp11a_86716	101	180	161	112	46	108	166	205	81	0	156	172	184	122	84
tecta_86717	13	13	9	11	7	28	8	16	16	0	8	13	8	11	16
drd1b_86718	5	7	2	1	1	2	0	2	5	0	0	0	0	2	2
dnajb1a_86719	35	20	17	35	24	22	23	22	15	0	22	27	16	23	14
mettl26_86720	54	91	111	114	77	81	61	93	89	0	71	88	94	111	60
oclnb_86721	254	235	283	340	350	284	257	295	370	0	211	297	250	410	406
pglyrp5_86722	7	3	0	1	4	1	6	4	2	0	1	2	3	8	8
sox9b_86723	3	9	6	5	2	17	7	9	4	0	19	9	14	4	6
nudt21_86724	0	3	2	7	1	1	9	7	10	0	0	6	9	6	3
adipor1a_86725	36	33	44	27	7	24	22	29	26	0	32	29	23	37	15
sox2_86726	150	199	220	126	83	133	92	176	113	1	223	142	183	153	105
opn1mw1_86727	7	2	2	1	1	5	4	3	0	0	2	0	4	4	0
pard3ab_86728	120	126	122	55	69	281	112	173	78	0	233	94	156	60	77
ripk4_86729	18	25	16	49	22	27	33	34	16	0	19	29	28	33	24
zgc:154142_86730	10	6	4	2	0	10	1	9	3	0	6	5	6	4	4
aldh3a2a_86731	0	2	0	0	3	2	1	9	3	0	1	0	4	4	6
smoc1_86732	46	51	48	35	41	53	48	53	40	0	56	52	55	30	28
fgb_86733	6	2	7	4	4	11	12	6	5	0	19	9	10	2	5
washc4_86734	22	15	27	33	21	21	5	7	33	0	36	11	40	19	5
copb2_86735	22	19	27	34	15	31	26	25	15	0	34	34	33	21	10
zgc:103697_86736	232	220	276	234	190	182	277	277	259	0	212	269	246	261	217
zgc:153184_86737	18	18	44	32	28	29	34	24	21	0	13	31	21	22	32
tnfaip3_86738	209	156	193	178	155	278	197	187	188	0	267	161	186	138	178
zgc:100868_86739	39	70	73	37	27	111	69	74	30	1	68	60	58	44	44
msh6_86740	51	51	60	55	28	57	39	52	96	0	30	57	50	68	47
itgb8_86741	4	5	6	4	5	11	8	5	5	0	11	12	12	4	12
paf1_86742	1000	875	1126	946	909	1303	1095	987	1204	2	818	1031	941	600	1187
nes_86743	278	305	388	274	218	294	278	313	304	1	305	248	385	348	317
ifih1_86744	2	4	4	4	12	1	5	7	4	0	1	3	2	5	4
tdo2a_86745	3	5	9	6	2	9	1	11	4	0	2	5	4	8	4
FIG4_86746	22	18	21	17	8	21	7	23	13	0	12	11	8	3	11
acot9.1_86747	2	14	0	12	5	2	2	4	1	0	3	7	0	0	3
si:ch73-100l22.3_86748	13	4	6	4	8	34	3	9	16	0	16	15	10	4	6
nus1_86749	144	181	201	158	111	154	178	197	135	0	141	166	190	162	111
laptm4b_86750	176	84	110	146	115	123	144	62	161	1	78	118	140	139	144
abcc3_86751	344	328	314	277	499	485	424	513	407	0	495	402	457	320	446
cd8a_86752	0	0	0	1	0	0	0	0	0	0	2	1	2	0	0
rhoj_86753	259	206	246	260	258	212	260	208	308	0	179	262	274	284	284
atp1a1a.1_86754	1627	1641	1664	1857	1649	1160	1909	2031	1879	2	1244	1547	1732	1755	2085
rps19bp1_86755	32	37	61	40	18	32	30	46	31	0	18	35	34	41	19
c2cd2l_86756	19	14	34	27	13	16	20	28	13	0	24	16	26	16	11
c3a.6_86757	60	67	67	48	40	151	71	91	73	0	74	71	85	69	72
tnfsf13b_86758	14	13	6	10	16	10	4	16	13	0	7	19	12	10	11
lmod1a_86759	1	3	2	8	2	5	1	1	3	0	1	0	2	3	3
pros1_86760	66	86	108	81	71	142	86	124	84	0	91	79	135	82	49
bambia_86761	213	212	329	184	161	444	219	325	198	0	393	220	300	185	140
tmem14ca_86762	93	100	100	149	111	41	109	69	180	0	43	90	98	135	113
canx_86763	1131	1034	1112	1101	939	1446	1104	1090	1197	0	1233	1190	1329	1200	939
uhrf1_86764	1402	1521	1783	1703	1456	1702	2145	1612	1848	0	1427	1854	1800	1527	1694
acot20_86765	222	115	144	186	187	110	192	184	240	0	151	179	173	223	263
rps25_86766	562	950	1021	617	393	763	533	838	533	0	828	668	950	612	410
rbpjl_86767	6	2	2	6	2	0	6	2	1	0	3	0	3	2	1
noc3l_86768	612	633	605	461	512	646	551	504	567	0	476	716	676	556	500
golt1bb_86769	11	24	15	15	13	27	14	14	7	0	12	16	24	14	13
jmjd6_86770	17	16	29	19	10	11	20	17	12	0	11	25	28	16	13
nudcd3_86771	9	4	3	3	3	6	7	6	7	0	9	10	6	5	9
mnd1_86772	341	326	393	315	269	350	337	464	393	0	406	374	419	398	295
pfas_86773	11	11	14	10	7	42	13	15	11	0	16	9	13	8	6
lrrc58b_86774	8	3	0	6	1	3	2	4	1	0	3	9	2	2	2
cdc25b_86775	6	6	3	10	2	7	7	5	13	0	2	3	2	1	13
tp53bp2a_86776	53	21	33	23	19	86	24	35	33	0	113	25	56	28	48
pdxp_86777	5	12	6	4	2	20	5	11	5	0	4	10	7	5	3
stimate_86778	396	285	330	314	274	408	342	395	368	0	351	346	343	347	323
mcm3_86779	103	735	920	450	548	457	970	812	792	0	103	1084	934	601	623
mapkapk2a_86780	256	422	391	287	272	358	427	471	363	0	601	412	480	326	260
caska_86781	462	501	640	550	321	860	462	725	448	0	653	575	598	568	472
lmnb1_86782	18	26	16	9	6	22	11	43	20	0	21	26	18	12	14
ticam1_86783	19	14	11	15	8	8	16	18	7	0	11	18	11	16	11
tubb6_86784	10	6	2	3	0	1	13	6	5	0	5	11	8	3	9
cxcl8b.1_86785	7	7	2	3	6	14	6	9	4	0	2	5	4	11	14
bag3_86786	108	98	152	152	103	129	130	110	168	0	129	147	171	160	155
timd4_86787	7	3	3	4	9	2	7	14	4	0	12	5	7	5	6
kpnb3_86788	4	3	4	0	3	8	10	2	1	0	1	5	2	1	5
bzw2_86789	38	41	91	48	62	34	42	74	45	0	43	41	59	48	57
cdc16_86790	18	31	27	30	20	33	22	24	14	0	39	23	32	40	25
zgc:101858_86791	90	113	122	81	65	191	105	113	90	0	166	107	121	82	53
rps5_86792	3962	4993	6813	4301	3545	4031	4303	4849	4788	4	3981	4938	6556	4737	4153
src_86793	3	5	11	5	4	12	10	10	8	0	17	5	9	3	1
cast_86794	158	201	268	165	115	182	126	193	170	0	152	184	243	185	97
sorbs3_86795	30	19	23	21	15	44	21	31	19	0	35	21	28	20	15
nos2b_86796	3	3	0	4	0	0	3	0	2	0	2	0	1	3	1
CU571315.3_86797	6	4	4	3	5	1	4	1	2	0	3	6	2	2	8
slc29a1a_86798	313	463	434	292	279	267	367	475	396	1	328	416	457	377	285
col4a2_86799	105	71	122	142	86	41	103	83	133	0	46	107	89	138	159
nup88_86800	14	10	15	6	8	15	5	4	6	0	18	3	12	1	9
onecut1_86801	40	48	46	34	23	53	43	42	14	0	62	29	58	26	20
ero1a_86802	0	5	4	4	2	5	3	3	1	0	3	3	2	0	1
tpm1_86803	6	4	6	1	3	5	3	3	3	0	3	5	4	3	4
mpc2_86804	2	18	5	8	3	31	27	0	6	0	19	32	20	3	0
ptgs1_86805	4	35	26	19	14	39	33	28	21	0	36	35	32	31	17
prkd3_86806	6	16	26	9	7	22	13	23	11	0	15	10	7	12	19
ghra_86807	6	4	3	2	0	2	6	1	1	0	3	2	1	1	1
gdnfa_86808	4	4	3	3	3	3	1	1	2	0	3	4	5	3	4
ezh2_86809	4	7	3	16	25	18	5	5	5	1	7	16	36	3	10
myd88_86810	32	53	54	55	35	61	37	57	61	0	43	48	37	42	19
mapk13_86811	34	16	23	13	15	50	15	11	13	0	37	28	32	16	12
map7a_86812	2	2	2	2	4	2	5	2	1	0	5	1	3	4	0
frs2a_86813	16	14	7	7	6	18	15	10	7	0	10	9	9	10	10
srp9_86814	310	278	286	350	328	244	347	265	444	1	243	297	311	510	408
rad51ap1_86815	220	191	180	231	201	192	231	187	201	0	211	251	214	239	244
lamb2_86816	134	145	160	147	138	108	130	140	158	0	102	131	155	154	180
retsat_86817	0	6	0	3	2	1	3	1	3	0	1	3	0	1	0
GRB14_86818	9	8	4	6	2	20	10	10	7	0	14	3	6	11	6
si:ch211-162e15.3_86819	451	395	398	359	466	585	539	520	427	0	544	495	449	454	406
rab13_86820	15	16	15	12	12	8	25	22	12	0	20	12	10	20	14
rnaseh2a_86821	101	99	118	53	74	115	75	61	47	0	137	87	81	65	63
pcna_86822	668	583	900	596	353	237	546	550	662	0	246	595	658	770	488
jam3b_86823	272	297	277	201	249	358	294	312	279	0	345	277	273	201	171
ykt6_86824	345	390	486	439	348	235	462	404	499	2	283	426	433	489	402
mxra5a_86825	3	3	2	2	4	1	22	8	0	0	0	3	0	3	8
b4galt2_86826	4	14	4	4	1	3	1	0	1	0	11	8	4	3	2
tjp2a_86827	180	191	239	205	166	202	180	188	184	0	165	181	180	184	196
dnmt3bb.3_86828	2	1	3	9	0	0	3	4	14	0	0	8	1	1	4
cd74a_86829	11	6	5	8	3	9	6	23	10	0	13	6	0	5	11
fbxo7_86830	171	111	101	167	135	111	176	100	137	0	130	159	150	147	175
ndr2_86831	4	4	2	3	0	7	10	3	1	0	6	3	1	3	3
slc7a3a_86832	217	182	245	215	219	207	190	237	196	0	175	249	268	230	177
aqp1a.1_86833	13	20	28	19	5	14	11	11	17	0	7	15	32	24	12
trap1_86834	300	111	384	350	446	131	185	485	379	0	97	281	310	429	739
rsrc1_86835	419	338	323	312	330	440	312	368	317	0	409	354	404	312	290
gnal_86836	81	104	114	73	66	77	80	113	86	0	118	68	84	61	48
cdca5_86837	32	68	64	63	35	28	54	59	43	0	32	63	72	69	27
tet1_86838	90	53	89	39	35	168	56	83	53	0	168	40	86	47	35
nod1_86839	6	1	1	2	1	6	4	5	1	0	3	3	0	6	1
hs6st2_86840	232	185	226	147	188	300	267	242	172	0	253	228	221	168	141
avpr2ab_86841	2	2	3	2	0	4	1	2	2	0	1	2	1	3	2
rap1gap_86842	92	68	105	75	51	136	76	82	51	0	126	77	105	52	52
tmem98_86843	2	6	4	3	0	4	8	12	2	0	2	7	9	2	1
tlr4bb_86844	3	1	0	2	0	0	1	0	1	0	1	1	0	0	1
serpine2_86845	7	3	7	1	1	8	3	11	1	0	11	8	3	8	9
ntrk2b_86846	2	6	0	0	0	3	2	0	2	0	1	2	0	3	9
col1a2_86847	320	443	792	458	274	363	414	544	421	0	352	383	546	520	380
chac2_86848	68	33	42	59	48	54	38	54	60	1	42	38	47	48	67
rassf1_86849	285	258	289	204	226	274	316	231	272	0	202	304	282	293	230
TIMM22_86850	10	11	14	9	1	9	10	13	12	0	7	5	7	7	7
btr22_86851	8	86	2	2	0	0	0	0	0	0	3	0	0	2	1
pcdh1a3_86852	2	2	0	1	2	0	1	0	0	0	1	1	0	3	3
pls1_86853	4	5	2	1	5	4	0	3	1	0	5	1	3	4	0
sinhcaf_86854	195	208	190	137	148	318	221	231	138	0	176	150	180	112	172
cyp4t8_86855	7	18	10	17	11	14	10	12	11	0	16	15	7	17	7
abcg2c_86856	73	57	59	52	60	120	55	53	58	0	80	68	76	53	52
ccr2_86857	3	2	0	0	3	1	1	0	11	0	0	2	0	2	3
mcm2_86858	97	135	183	89	45	155	98	123	105	0	95	109	136	103	100
zbtb2b_86859	104	142	107	102	120	115	95	127	124	0	94	123	148	120	93
si:ch1073-185p12.2_86860	9	2	3	8	8	10	2	9	3	0	4	5	9	3	5
chek1_86861	239	314	340	159	247	325	328	264	221	0	409	265	328	197	230
sctr_86862	4	4	5	0	3	0	2	0	0	0	6	5	2	2	3
jak1_86863	511	363	495	392	282	792	422	465	405	0	551	382	459	335	317
eif2s1a_86864	46	34	52	24	12	51	25	34	28	0	22	26	29	27	18
tfa_86865	5	1	5	3	4	1	4	14	6	0	5	8	2	13	2
tgm5l_86866	33	25	34	36	25	26	48	39	37	0	17	42	23	28	42
trib3_86867	699	514	467	480	517	551	700	663	672	1	596	679	647	485	500
snrpb_86868	1478	1975	1988	1381	1120	1540	1519	1431	1508	4	1434	2062	2008	1773	1427
xrcc1_86869	957	728	835	614	745	595	813	842	880	1	574	726	776	923	955
kars_86870	638	514	669	599	470	710	673	558	562	0	646	647	651	624	514
ssr1_86871	8	27	33	22	9	22	35	38	33	0	26	20	38	22	13
P2RY14_86872	1	3	2	3	5	1	2	4	1	0	0	3	0	3	2
xpo7_86873	9	11	5	9	0	18	2	9	4	0	15	6	12	10	3
mthfs_86874	145	127	150	157	275	116	147	179	207	0	179	163	130	172	257
arntl1b_86875	9	5	2	4	0	14	10	10	7	0	10	7	21	16	3
gata2a_86876	2	0	1	6	0	3	5	4	1	0	7	3	3	0	10
ttc17_86877	181	117	181	177	188	261	202	154	193	0	208	166	153	145	202
snx11_86878	61	42	68	32	41	90	66	58	50	0	93	30	64	64	32
tcn2_86879	44	26	27	22	11	51	31	41	24	0	30	24	38	20	16
aqp3a_86880	7	22	17	6	12	4	8	4	14	0	2	16	11	7	8
irf8_86881	23	12	20	17	14	32	10	16	42	0	19	14	10	11	14
fpr1_86882	6	8	9	11	13	4	12	2	7	0	8	10	11	11	14
scn3b_86883	7	11	10	18	9	10	11	16	10	0	12	15	15	4	12
calm1a_86884	928	1160	1349	842	698	1094	969	1436	896	1	1129	1015	1201	989	805
il2rgb_86885	59	54	47	45	41	84	46	62	32	0	65	51	70	49	26
timp2b_86886	5	5	2	1	0	4	5	2	8	0	10	2	1	6	3
itgb5_86887	0	1	0	5	1	0	0	0	0	0	0	4	2	1	4
cenpi_86888	18	20	30	34	11	24	29	20	20	0	14	21	26	22	16
arnt_86889	4	1	0	5	2	3	4	14	0	0	0	1	2	4	2
pih1d1_86890	25	26	17	5	8	62	21	7	8	0	8	23	22	14	9
cyp3c4_86891	13	7	7	6	2	1	4	8	3	0	15	3	10	9	8
cnpy3_86892	90	114	171	164	121	103	138	141	165	0	97	151	148	141	147
ctdsp1_86893	8	9	9	3	1	16	9	21	9	0	9	9	19	9	10
hnf1ba_86894	94	98	70	52	76	106	106	97	86	0	97	97	98	86	100
impdh1b_86895	496	894	1013	804	544	1125	868	1071	765	1	882	660	1046	743	645
ccnb2_86896	14	8	2	1	4	2	2	8	4	0	2	4	2	2	1
p4hb_86897	44	67	43	17	23	29	34	57	25	0	60	46	42	14	36
csnk1da_86898	252	185	267	339	298	181	309	182	452	0	164	255	185	413	441
mmp13a_86899	7	0	3	4	0	4	7	1	1	0	0	3	2	6	5
il13ra1_86900	29	39	26	43	39	27	40	23	47	0	15	49	37	30	38
cttnbp2_86901	24	28	28	12	17	55	22	26	16	0	42	20	36	7	11
wnt5b_86902	8	6	2	2	2	3	5	1	4	0	3	6	5	9	3
adgre5b.2_86903	3	0	0	5	0	0	2	2	3	0	1	1	2	2	0
arfip2b_86904	122	95	118	97	154	74	171	165	153	1	96	119	117	97	124
zmp:0000001082_86905	4	6	3	2	3	10	1	4	7	0	5	5	15	4	5
inhbab_86906	3	1	1	3	0	2	2	5	3	0	3	1	0	0	8
hnf4a_86907	5	9	11	7	1	31	4	12	5	0	10	8	15	4	6
cblb_86908	33	24	32	20	27	39	19	38	31	0	27	16	27	20	17
phc2b_86909	5	9	14	5	3	14	9	1	2	1	27	6	13	8	9
tlk2_86910	8	3	8	1	4	7	3	3	0	0	5	10	10	5	3
qars_86911	572	438	461	710	767	278	694	338	943	0	435	606	419	717	972
cyr61_86912	254	203	251	227	233	147	80	397	191	0	260	166	374	299	167
angptl4_86913	127	172	155	106	117	143	148	180	98	0	202	128	142	109	85
c2cd5_86914	12	7	14	2	3	23	7	18	6	0	28	11	14	6	11
si:ch211-219a4.3_86915	10	1	1	2	2	6	1	0	1	0	0	1	3	4	2
CABZ01054965.1_86916	4	1	9	5	2	10	1	5	9	0	7	0	5	4	3
thap11_86917	19	13	10	7	4	28	9	18	7	0	11	9	10	9	16
dnm1l_86918	5	10	11	8	1	15	5	5	8	0	25	3	9	11	2
wdr62_86919	66	73	87	51	36	73	50	69	53	0	95	51	78	53	33
cxcl11.7_86920	1	3	0	6	1	6	7	18	7	0	5	15	1	5	3
aspm_86921	626	581	554	568	467	481	624	452	547	0	385	593	618	567	589
loxl1_86922	2	5	10	6	1	2	3	3	6	0	9	7	14	7	6
satb2_86923	58	23	46	43	25	46	44	49	50	0	38	42	42	30	48
si:ch211-220f12.1_86924	1	0	0	3	0	0	1	0	1	0	0	0	0	0	1
cahz_86925	22	27	39	44	50	19	39	34	42	0	22	38	41	46	31
bcl2l1_86926	191	200	221	214	213	340	280	251	248	0	255	238	258	285	228
drap1_86927	8	4	1	4	1	6	8	6	9	0	6	1	8	2	1
ncoa3_86928	10	3	5	5	2	4	5	5	2	0	3	4	1	8	2
myorg_86929	124	178	214	184	123	195	136	269	131	0	107	179	179	218	176
opn1lw2_86930	2	0	1	2	2	0	2	0	6	0	0	2	0	4	5
pfkpa_86931	72	72	58	127	87	102	107	66	111	0	81	30	49	84	76
dusp11_86932	125	149	162	130	98	221	132	190	92	0	172	155	172	131	83
hoxb2a_86933	141	139	207	151	114	127	178	201	128	0	137	193	187	182	146
acox1_86934	24	33	43	23	12	34	25	24	17	0	34	28	21	40	26
col8a2_86935	7	25	23	13	23	20	8	25	17	0	19	14	30	13	5
fis1_86936	373	318	385	475	419	240	376	424	562	0	297	534	376	686	555
fbxo22_86937	8	12	10	8	6	10	16	6	12	0	16	10	13	10	4
hspa13_86938	12	6	8	7	3	4	0	6	7	0	4	4	2	2	5
si:dkey-222h21.12_86939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cavin2b_86940	210	248	321	264	142	277	200	254	251	0	269	244	366	265	206
si:ch73-160i9.1_86941	1	0	0	1	4	0	1	0	0	0	2	0	3	0	0
btr29_86942	8	6	0	7	1	19	19	1	8	0	9	3	10	9	7
p4ha2_86943	22	12	6	14	10	30	19	13	8	0	15	12	11	7	6
epas1a_86944	53	62	72	64	37	73	52	81	71	0	64	43	90	72	59
chdh_86945	322	314	287	259	222	483	297	352	289	0	466	294	336	316	233
cog4_86946	4	1	0	3	3	0	1	0	0	0	0	4	11	0	0
ifi30_86947	11	15	12	15	13	24	12	27	21	0	29	7	16	28	18
syk_86948	4	4	4	8	6	5	2	2	0	0	1	3	4	1	3
mtfr1_86949	135	117	149	96	124	139	152	161	118	0	145	127	183	123	101
angptl2a_86950	234	162	232	204	247	110	254	166	274	0	105	255	163	195	266
fzd2_86951	51	66	103	56	56	58	76	89	58	0	65	74	98	63	37
nme2b.1_86952	5387	7134	7639	5293	4611	7878	6955	7182	5385	3	7073	7601	8928	5531	3517
rbm19_86953	314	259	251	228	274	261	439	290	305	0	260	316	335	186	339
aldh1a2_86954	255	261	280	211	164	209	224	269	267	0	219	264	240	232	224
col1a1a_86955	384	519	819	401	470	783	454	749	419	2	771	568	679	372	370
atg16l2_86956	6	3	0	2	0	2	2	0	0	0	8	4	2	7	3
etf1b_86957	333	592	790	478	303	358	499	415	497	1	336	580	418	532	327
myh10_86958	1882	1337	1473	1353	1377	1667	1611	1470	1708	0	1526	1414	1535	1411	1471
pds5a_86959	58	60	73	42	37	65	62	72	62	0	68	77	81	63	30
rsad2_86960	1	5	0	3	0	4	1	2	1	0	2	6	2	1	5
dlx4b_86961	20	30	30	18	17	28	32	57	42	0	17	38	26	50	18
mxd1_86962	10	10	22	18	8	31	9	22	14	0	35	21	15	20	14
trib1_86963	2	8	7	7	3	8	3	3	6	0	3	15	5	2	5
lck_86964	0	0	0	1	0	0	3	0	0	0	0	1	0	0	3
uba52_86965	17533	21706	25153	21086	15707	14961	21764	18206	21642	19	16651	22214	26208	22894	19823
e2f1_86966	14	11	17	8	8	48	19	9	18	0	44	25	17	19	6
adipor2_86967	49	61	53	61	43	71	54	77	53	0	68	69	79	64	42
wasf3b_86968	404	378	250	128	334	349	335	260	229	0	542	226	278	155	119
park7_86969	25	41	44	20	7	28	24	34	26	0	55	44	40	28	19
il19l_86970	0	0	2	0	1	0	1	0	0	0	2	0	1	1	7
skiv2l_86971	65	67	79	115	109	84	94	67	100	0	45	74	77	126	143
cax1_86972	11	4	4	3	0	9	10	12	3	0	6	12	8	2	4
renbp_86973	16	53	23	52	10	45	58	47	35	0	25	53	48	53	30
psme3_86974	1576	1303	1496	1661	1357	639	1878	1393	2239	3	545	1410	1482	2008	2318
bmp3_86975	222	138	243	169	266	244	183	259	220	0	225	140	248	181	248
tmem256_86976	0	2	0	5	0	1	0	0	3	0	1	7	4	3	3
dcp1b_86977	187	204	201	152	150	168	196	195	209	0	146	212	217	171	159
gmnn_86978	469	423	484	459	458	513	499	521	549	0	333	410	480	468	474
bub1_86979	195	173	236	150	132	300	222	202	177	0	253	193	187	143	132
ptprfb_86980	160	184	153	88	83	292	122	157	95	0	272	139	161	86	90
exorh_86981	38	17	31	18	18	59	20	30	22	0	55	28	34	14	15
ddx4_86982	19	14	20	23	27	27	8	18	22	0	21	20	26	21	45
gdf9_86983	0	3	5	0	1	4	2	2	3	0	2	3	0	1	1
zgc:123068_86984	10	6	12	5	2	2	3	6	6	0	0	13	2	6	2
nfkb1_86985	7	14	28	14	7	34	8	11	10	0	13	9	20	10	5
rab27a_86986	4	16	11	8	5	16	0	7	3	0	7	10	8	15	7
rpl32_86987	7464	11528	14776	9095	5969	7396	8495	9467	8490	9	7384	10315	12383	8977	6625
btr02_86988	16	32	17	21	19	13	22	23	11	0	13	26	32	29	13
rad9a_86989	0	2	0	1	0	1	2	3	0	0	1	2	1	0	0
itpr1b_86990	9	2	1	2	0	2	1	0	3	0	4	1	3	0	3
glulb_86991	7150	6297	8627	8053	5783	4570	6069	7399	8456	2	5352	6229	7211	7500	6809
vdac1_86992	132	147	218	138	100	229	144	227	103	0	186	161	229	123	96
cycsa_86993	2	2	0	3	0	0	2	0	0	0	0	3	2	1	1
tmem97_86994	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0
chac1_86995	3	2	8	11	0	10	9	8	5	0	10	6	13	3	6
cyp4v7_86996	36	6	21	20	24	26	21	24	25	0	14	15	28	18	36
ccnh_86997	88	92	74	75	88	102	98	104	95	0	95	90	103	87	89
col11a1a_86998	475	433	571	383	463	506	564	677	451	0	562	569	646	444	315
f2_86999	7	12	9	13	10	25	11	13	9	0	13	10	11	8	16
nde1_87000	81	108	155	198	138	61	133	94	139	0	99	130	100	141	134
pecr_87001	14	27	29	26	17	25	34	23	19	0	23	16	24	21	16
srm_87002	18	17	14	12	7	13	15	23	15	0	10	13	19	18	12
hspe1_87003	21	34	33	35	10	39	13	21	21	0	26	33	47	26	20
cat_87004	3	4	7	7	1	3	4	4	7	0	3	4	3	7	1
itih3a_87005	15	13	16	15	6	31	5	17	20	0	16	8	23	4	10
dspa_87006	537	470	655	534	281	487	603	588	513	2	534	436	479	398	461
slc6a14_87007	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1
ube2ka_87008	95	64	97	57	45	90	59	54	45	0	80	54	83	81	45
utp25_87009	66	113	110	90	65	110	76	115	129	0	92	111	114	107	71
slc38a5a_87010	12	16	11	10	14	11	7	9	9	0	9	9	14	18	12
ide_87011	268	280	344	330	240	174	247	342	355	0	147	299	303	290	263
tram1_87012	0	2	0	0	0	0	3	0	3	0	2	0	0	1	2
casr_87013	2	3	1	4	0	0	4	0	6	0	3	3	6	1	4
slc47a1_87014	17	11	4	17	7	15	16	17	11	0	26	10	14	15	9
mrpl14_87015	455	550	595	409	490	518	549	697	483	1	675	614	668	497	387
oxa1l_87016	205	273	246	185	225	240	247	278	243	0	213	260	296	268	238
rpl13a_87017	9784	11017	14271	9826	7672	14601	10130	10572	9629	2	13951	11137	12879	9407	7492
fut10_87018	40	35	41	39	51	50	41	70	58	0	41	62	56	85	71
arhgef9a_87019	13	3	11	16	11	15	8	24	9	0	18	11	11	4	11
hsp70.3_87020	30	18	15	30	9	7	14	6	13	0	14	20	23	18	18
nme6_87021	89	109	59	79	67	74	124	110	81	0	91	101	125	63	118
psmd4a_87022	54	52	55	44	44	119	39	76	42	0	78	70	65	29	30
top2a_87023	86	151	184	120	89	197	131	168	107	0	138	148	164	125	98
bphl_87024	3	5	0	3	7	0	5	2	0	0	0	2	1	3	1
nmur1a_87025	1	2	1	0	2	0	3	2	0	0	1	1	1	0	1
ascl1a_87026	9	7	8	2	1	9	6	5	10	0	9	8	7	7	8
CABZ01075572.1_87027	7	9	1	7	2	11	11	5	8	0	6	4	3	9	6
rpp38_87028	24	17	21	30	23	59	35	47	26	0	49	32	46	24	14
leg1.2_87029	4	17	10	18	4	10	18	33	10	0	9	17	14	5	26
tbc1d31_87030	1	0	1	4	0	0	8	2	0	0	3	4	2	3	1
