X	DMSO_24h_run1	DMSO_24h_run2	DMSO_24h_run3	DMSO_24h_run4	DMSO_24h_run5	NK_24h_run1	NK_24h_run2	NK_24h_run3	NK_24h_run4	NK_24h_run5	VPA_EC10_24h_run1	VPA_EC10_24h_run2	VPA_EC10_24h_run3	VPA_EC10_24h_run4	VPA_EC10_24h_run5
cln5_86692	28	17	20	39	0	30	21	11	32	50	26	22	19	36	14
aatf_86693	73	27	40	26	0	95	24	49	29	24	44	33	26	47	25
txndc5_86694	9	41	28	34	0	11	32	23	27	27	23	20	20	31	26
tcf12_86695	104	70	96	85	1	76	73	106	79	60	56	48	65	99	58
cnksr3_86696	10	7	10	7	0	15	14	7	4	20	4	9	15	5	3
eapp_86697	12	2	24	7	0	4	7	10	8	10	7	5	7	6	1
sst1.1_86698	8	3	8	2	0	2	11	6	3	3	0	1	1	0	4
satb1b_86699	20	6	16	3	0	14	4	14	9	14	14	5	8	10	6
slc25a46_86700	6	9	8	2	0	3	15	16	10	7	7	7	9	7	5
si:dkey-21h14.12_86701	4	6	8	7	0	5	15	6	3	13	2	6	7	15	4
b4galt1_86702	32	29	50	32	0	34	41	38	47	23	30	31	25	29	28
cyp2k6_86703	1	2	0	3	0	1	2	3	4	2	0	3	2	3	2
cebpd_86704	14	12	9	12	0	22	13	26	20	2	29	17	18	8	16
cp_86705	38	67	140	39	0	57	113	57	49	47	83	51	44	98	106
serinc5_86706	150	131	146	134	0	121	123	145	134	90	113	103	116	171	85
ikbke_86707	31	17	20	17	0	16	34	23	18	34	18	19	20	16	26
st3gal1l3_86708	0	5	5	4	0	2	6	3	4	4	0	10	3	7	5
bbs10_86709	5	4	1	2	0	6	1	13	2	9	3	7	2	8	2
atp5pf_86710	368	711	597	976	1	347	864	893	1035	845	428	626	657	798	613
fasn_86711	38	37	45	62	0	52	44	47	45	36	22	38	38	51	54
snrpg_86712	46	34	42	54	0	44	86	79	63	24	61	39	42	42	18
tnfsf12_86713	2	7	11	2	0	4	2	6	3	6	0	0	2	7	6
rbbp5_86714	70	61	77	71	0	56	58	96	46	44	51	50	72	61	35
rpl22_86715	8129	4519	3625	4305	4	6764	4751	4619	4373	3201	6028	3255	3362	5963	2998
fabp11a_86716	108	166	205	81	0	156	172	184	122	84	123	129	193	141	87
tecta_86717	28	8	16	16	0	8	13	8	11	16	15	5	17	8	6
drd1b_86718	2	0	2	5	0	0	0	0	2	2	2	0	0	2	0
dnajb1a_86719	22	23	22	15	0	22	27	16	23	14	15	19	15	30	13
mettl26_86720	81	61	93	89	0	71	88	94	111	60	58	56	73	97	70
oclnb_86721	284	257	295	370	0	211	297	250	410	406	209	305	229	350	447
pglyrp5_86722	1	6	4	2	0	1	2	3	8	8	3	1	3	3	2
sox9b_86723	17	7	9	4	0	19	9	14	4	6	15	3	7	10	10
nudt21_86724	1	9	7	10	0	0	6	9	6	3	3	1	4	3	1
adipor1a_86725	24	22	29	26	0	32	29	23	37	15	20	20	28	30	20
sox2_86726	133	92	176	113	1	223	142	183	153	105	113	93	115	142	62
opn1mw1_86727	5	4	3	0	0	2	0	4	4	0	4	3	0	5	4
pard3ab_86728	281	112	173	78	0	233	94	156	60	77	169	92	93	91	101
ripk4_86729	27	33	34	16	0	19	29	28	33	24	24	23	25	25	23
zgc:154142_86730	10	1	9	3	0	6	5	6	4	4	3	4	1	1	5
aldh3a2a_86731	2	1	9	3	0	1	0	4	4	6	0	1	1	0	0
smoc1_86732	53	48	53	40	0	56	52	55	30	28	64	36	44	51	42
fgb_86733	11	12	6	5	0	19	9	10	2	5	2	5	5	10	4
washc4_86734	21	5	7	33	0	36	11	40	19	5	11	12	16	21	9
copb2_86735	31	26	25	15	0	34	34	33	21	10	30	23	23	29	12
zgc:103697_86736	182	277	277	259	0	212	269	246	261	217	193	178	184	299	204
zgc:153184_86737	29	34	24	21	0	13	31	21	22	32	32	31	40	43	32
tnfaip3_86738	278	197	187	188	0	267	161	186	138	178	160	173	151	216	168
zgc:100868_86739	111	69	74	30	1	68	60	58	44	44	58	25	38	66	29
msh6_86740	57	39	52	96	0	30	57	50	68	47	38	44	27	58	33
itgb8_86741	11	8	5	5	0	11	12	12	4	12	7	5	6	16	8
paf1_86742	1303	1095	987	1204	2	818	1031	941	600	1187	1046	1175	1100	1046	1347
nes_86743	294	278	313	304	1	305	248	385	348	317	232	241	261	322	287
ifih1_86744	1	5	7	4	0	1	3	2	5	4	0	6	2	1	2
tdo2a_86745	9	1	11	4	0	2	5	4	8	4	8	6	5	6	10
FIG4_86746	21	7	23	13	0	12	11	8	3	11	13	6	8	16	19
acot9.1_86747	2	2	4	1	0	3	7	0	0	3	0	2	1	7	0
si:ch73-100l22.3_86748	34	3	9	16	0	16	15	10	4	6	14	7	5	2	10
nus1_86749	154	178	197	135	0	141	166	190	162	111	163	138	115	152	110
laptm4b_86750	123	144	62	161	1	78	118	140	139	144	77	108	86	183	153
abcc3_86751	485	424	513	407	0	495	402	457	320	446	411	414	295	453	498
cd8a_86752	0	0	0	0	0	2	1	2	0	0	3	0	0	0	1
rhoj_86753	212	260	208	308	0	179	262	274	284	284	151	327	206	357	257
atp1a1a.1_86754	1160	1909	2031	1879	2	1244	1547	1732	1755	2085	1173	1259	1691	2044	2007
rps19bp1_86755	32	30	46	31	0	18	35	34	41	19	36	22	46	38	23
c2cd2l_86756	16	20	28	13	0	24	16	26	16	11	23	14	28	30	5
c3a.6_86757	151	71	91	73	0	74	71	85	69	72	55	63	65	81	62
tnfsf13b_86758	10	4	16	13	0	7	19	12	10	11	14	10	8	16	19
lmod1a_86759	5	1	1	3	0	1	0	2	3	3	0	1	1	2	4
pros1_86760	142	86	124	84	0	91	79	135	82	49	87	67	75	107	53
bambia_86761	444	219	325	198	0	393	220	300	185	140	268	172	229	224	176
tmem14ca_86762	41	109	69	180	0	43	90	98	135	113	81	94	77	131	121
canx_86763	1446	1104	1090	1197	0	1233	1190	1329	1200	939	925	1019	891	1229	1036
uhrf1_86764	1702	2145	1612	1848	0	1427	1854	1800	1527	1694	1343	1124	1476	2065	1797
acot20_86765	110	192	184	240	0	151	179	173	223	263	135	156	137	215	226
rps25_86766	763	533	838	533	0	828	668	950	612	410	800	452	652	687	313
rbpjl_86767	0	6	2	1	0	3	0	3	2	1	0	0	1	2	1
noc3l_86768	646	551	504	567	0	476	716	676	556	500	605	517	482	565	429
golt1bb_86769	27	14	14	7	0	12	16	24	14	13	15	4	10	17	16
jmjd6_86770	11	20	17	12	0	11	25	28	16	13	16	8	15	30	18
nudcd3_86771	6	7	6	7	0	9	10	6	5	9	9	7	4	3	8
mnd1_86772	350	337	464	393	0	406	374	419	398	295	404	307	374	484	353
pfas_86773	42	13	15	11	0	16	9	13	8	6	22	2	7	8	8
lrrc58b_86774	3	2	4	1	0	3	9	2	2	2	1	4	1	1	2
cdc25b_86775	7	7	5	13	0	2	3	2	1	13	1	6	3	7	10
tp53bp2a_86776	86	24	35	33	0	113	25	56	28	48	36	62	54	26	50
pdxp_86777	20	5	11	5	0	4	10	7	5	3	4	6	3	4	1
stimate_86778	408	342	395	368	0	351	346	343	347	323	289	365	315	383	418
mcm3_86779	457	970	812	792	0	103	1084	934	601	623	688	4	700	803	648
mapkapk2a_86780	358	427	471	363	0	601	412	480	326	260	465	340	319	363	271
caska_86781	860	462	725	448	0	653	575	598	568	472	500	423	513	525	477
lmnb1_86782	22	11	43	20	0	21	26	18	12	14	21	5	14	17	14
ticam1_86783	8	16	18	7	0	11	18	11	16	11	17	18	15	20	6
tubb6_86784	1	13	6	5	0	5	11	8	3	9	5	1	6	13	6
cxcl8b.1_86785	14	6	9	4	0	2	5	4	11	14	6	5	6	6	18
bag3_86786	129	130	110	168	0	129	147	171	160	155	71	112	106	158	133
timd4_86787	2	7	14	4	0	12	5	7	5	6	5	3	5	10	4
kpnb3_86788	8	10	2	1	0	1	5	2	1	5	2	4	1	7	0
bzw2_86789	34	42	74	45	0	43	41	59	48	57	56	53	58	62	74
cdc16_86790	33	22	24	14	0	39	23	32	40	25	14	15	28	17	11
zgc:101858_86791	191	105	113	90	0	166	107	121	82	53	127	66	97	95	65
rps5_86792	4031	4303	4849	4788	4	3981	4938	6556	4737	4153	3500	3284	5015	5209	3412
src_86793	12	10	10	8	0	17	5	9	3	1	11	6	8	11	2
cast_86794	182	126	193	170	0	152	184	243	185	97	149	137	195	212	116
sorbs3_86795	44	21	31	19	0	35	21	28	20	15	22	17	23	26	18
nos2b_86796	0	3	0	2	0	2	0	1	3	1	0	1	1	6	2
CU571315.3_86797	1	4	1	2	0	3	6	2	2	8	3	3	2	7	2
slc29a1a_86798	267	367	475	396	1	328	416	457	377	285	302	248	349	372	283
col4a2_86799	41	103	83	133	0	46	107	89	138	159	48	83	93	140	106
nup88_86800	15	5	4	6	0	18	3	12	1	9	4	15	9	9	10
onecut1_86801	53	43	42	14	0	62	29	58	26	20	45	17	24	20	18
ero1a_86802	5	3	3	1	0	3	3	2	0	1	0	2	1	1	0
tpm1_86803	5	3	3	3	0	3	5	4	3	4	2	4	2	7	1
mpc2_86804	31	27	0	6	0	19	32	20	3	0	34	13	16	3	2
ptgs1_86805	39	33	28	21	0	36	35	32	31	17	37	24	23	20	28
prkd3_86806	22	13	23	11	0	15	10	7	12	19	12	9	13	21	11
ghra_86807	2	6	1	1	0	3	2	1	1	1	0	6	2	5	4
gdnfa_86808	3	1	1	2	0	3	4	5	3	4	3	1	4	1	3
ezh2_86809	18	5	5	5	1	7	16	36	3	10	9	3	4	5	2
myd88_86810	61	37	57	61	0	43	48	37	42	19	55	35	55	50	36
mapk13_86811	50	15	11	13	0	37	28	32	16	12	25	29	13	20	21
map7a_86812	2	5	2	1	0	5	1	3	4	0	5	2	1	0	4
frs2a_86813	18	15	10	7	0	10	9	9	10	10	7	5	9	7	6
srp9_86814	244	347	265	444	1	243	297	311	510	408	251	303	235	396	349
rad51ap1_86815	192	231	187	201	0	211	251	214	239	244	173	182	147	244	270
lamb2_86816	108	130	140	158	0	102	131	155	154	180	89	110	118	174	144
retsat_86817	1	3	1	3	0	1	3	0	1	0	1	2	0	1	2
GRB14_86818	20	10	10	7	0	14	3	6	11	6	8	6	3	5	4
si:ch211-162e15.3_86819	585	539	520	427	0	544	495	449	454	406	492	380	437	462	438
rab13_86820	8	25	22	12	0	20	12	10	20	14	6	8	18	17	5
rnaseh2a_86821	115	75	61	47	0	137	87	81	65	63	84	73	90	93	47
pcna_86822	237	546	550	662	0	246	595	658	770	488	266	356	577	695	350
jam3b_86823	358	294	312	279	0	345	277	273	201	171	280	169	209	271	206
ykt6_86824	235	462	404	499	2	283	426	433	489	402	254	377	369	522	411
mxra5a_86825	1	22	8	0	0	0	3	0	3	8	2	1	4	6	2
b4galt2_86826	3	1	0	1	0	11	8	4	3	2	3	2	2	3	0
tjp2a_86827	202	180	188	184	0	165	181	180	184	196	147	189	157	208	165
dnmt3bb.3_86828	0	3	4	14	0	0	8	1	1	4	2	2	0	33	2
cd74a_86829	9	6	23	10	0	13	6	0	5	11	8	2	5	6	10
fbxo7_86830	111	176	100	137	0	130	159	150	147	175	76	108	145	159	106
ndr2_86831	7	10	3	1	0	6	3	1	3	3	2	0	7	6	4
slc7a3a_86832	207	190	237	196	0	175	249	268	230	177	261	198	215	269	159
aqp1a.1_86833	14	11	11	17	0	7	15	32	24	12	9	5	23	17	17
trap1_86834	131	185	485	379	0	97	281	310	429	739	162	171	173	270	457
rsrc1_86835	440	312	368	317	0	409	354	404	312	290	334	278	334	379	325
gnal_86836	77	80	113	86	0	118	68	84	61	48	107	67	81	111	50
cdca5_86837	28	54	59	43	0	32	63	72	69	27	36	21	37	42	24
tet1_86838	168	56	83	53	0	168	40	86	47	35	77	52	69	67	60
nod1_86839	6	4	5	1	0	3	3	0	6	1	5	2	0	1	2
hs6st2_86840	300	267	242	172	0	253	228	221	168	141	224	185	181	204	171
avpr2ab_86841	4	1	2	2	0	1	2	1	3	2	0	1	0	6	2
rap1gap_86842	136	76	82	51	0	126	77	105	52	52	111	56	84	115	44
tmem98_86843	4	8	12	2	0	2	7	9	2	1	9	0	2	2	9
tlr4bb_86844	0	1	0	1	0	1	1	0	0	1	2	4	4	0	7
serpine2_86845	8	3	11	1	0	11	8	3	8	9	3	3	5	1	12
ntrk2b_86846	3	2	0	2	0	1	2	0	3	9	0	0	4	6	6
col1a2_86847	363	414	544	421	0	352	383	546	520	380	320	206	492	474	250
chac2_86848	54	38	54	60	1	42	38	47	48	67	32	67	34	74	65
rassf1_86849	274	316	231	272	0	202	304	282	293	230	229	218	188	275	191
TIMM22_86850	9	10	13	12	0	7	5	7	7	7	5	10	7	6	3
btr22_86851	0	0	0	0	0	3	0	0	2	1	0	0	0	0	1
pcdh1a3_86852	0	1	0	0	0	1	1	0	3	3	0	1	2	0	5
pls1_86853	4	0	3	1	0	5	1	3	4	0	1	3	4	0	0
sinhcaf_86854	318	221	231	138	0	176	150	180	112	172	200	163	143	172	163
cyp4t8_86855	14	10	12	11	0	16	15	7	17	7	10	8	7	19	3
abcg2c_86856	120	55	53	58	0	80	68	76	53	52	63	65	66	94	88
ccr2_86857	1	1	0	11	0	0	2	0	2	3	1	1	0	3	2
mcm2_86858	155	98	123	105	0	95	109	136	103	100	120	62	91	128	49
zbtb2b_86859	115	95	127	124	0	94	123	148	120	93	108	114	103	128	127
si:ch1073-185p12.2_86860	10	2	9	3	0	4	5	9	3	5	1	3	4	2	3
chek1_86861	325	328	264	221	0	409	265	328	197	230	214	215	237	272	198
sctr_86862	0	2	0	0	0	6	5	2	2	3	0	2	3	3	4
jak1_86863	792	422	465	405	0	551	382	459	335	317	414	391	346	495	373
eif2s1a_86864	51	25	34	28	0	22	26	29	27	18	27	15	24	24	17
tfa_86865	1	4	14	6	0	5	8	2	13	2	0	6	1	9	5
tgm5l_86866	26	48	39	37	0	17	42	23	28	42	35	19	39	41	42
trib3_86867	551	700	663	672	1	596	679	647	485	500	529	542	429	702	594
snrpb_86868	1540	1519	1431	1508	4	1434	2062	2008	1773	1427	1368	1060	1330	1595	1144
xrcc1_86869	595	813	842	880	1	574	726	776	923	955	539	702	677	989	891
kars_86870	710	673	558	562	0	646	647	651	624	514	480	485	501	670	460
ssr1_86871	22	35	38	33	0	26	20	38	22	13	21	21	22	30	14
P2RY14_86872	1	2	4	1	0	0	3	0	3	2	1	0	1	2	3
xpo7_86873	18	2	9	4	0	15	6	12	10	3	9	4	10	3	6
mthfs_86874	116	147	179	207	0	179	163	130	172	257	112	168	136	267	242
arntl1b_86875	14	10	10	7	0	10	7	21	16	3	6	4	14	11	3
gata2a_86876	3	5	4	1	0	7	3	3	0	10	2	1	3	4	1
ttc17_86877	261	202	154	193	0	208	166	153	145	202	136	139	112	221	206
snx11_86878	90	66	58	50	0	93	30	64	64	32	45	71	36	59	44
tcn2_86879	51	31	41	24	0	30	24	38	20	16	27	23	35	25	13
aqp3a_86880	4	8	4	14	0	2	16	11	7	8	2	7	11	6	13
irf8_86881	32	10	16	42	0	19	14	10	11	14	19	30	22	11	16
fpr1_86882	4	12	2	7	0	8	10	11	11	14	5	7	5	9	7
scn3b_86883	10	11	16	10	0	12	15	15	4	12	11	6	13	20	12
calm1a_86884	1094	969	1436	896	1	1129	1015	1201	989	805	847	893	1028	1070	727
il2rgb_86885	84	46	62	32	0	65	51	70	49	26	52	32	43	55	55
timp2b_86886	4	5	2	8	0	10	2	1	6	3	0	4	6	5	2
itgb5_86887	0	0	0	0	0	0	4	2	1	4	1	1	0	0	0
cenpi_86888	24	29	20	20	0	14	21	26	22	16	39	14	25	19	18
arnt_86889	3	4	14	0	0	0	1	2	4	2	0	2	5	2	1
pih1d1_86890	62	21	7	8	0	8	23	22	14	9	17	13	21	23	15
cyp3c4_86891	1	4	8	3	0	15	3	10	9	8	3	10	5	10	9
cnpy3_86892	103	138	141	165	0	97	151	148	141	147	145	184	179	236	112
ctdsp1_86893	16	9	21	9	0	9	9	19	9	10	7	1	5	6	5
hnf1ba_86894	106	106	97	86	0	97	97	98	86	100	84	107	63	82	95
impdh1b_86895	1125	868	1071	765	1	882	660	1046	743	645	889	464	828	891	625
ccnb2_86896	2	2	8	4	0	2	4	2	2	1	5	0	2	7	2
p4hb_86897	29	34	57	25	0	60	46	42	14	36	33	25	24	28	26
csnk1da_86898	181	309	182	452	0	164	255	185	413	441	140	264	227	328	299
mmp13a_86899	4	7	1	1	0	0	3	2	6	5	1	1	1	3	3
il13ra1_86900	27	40	23	47	0	15	49	37	30	38	22	32	19	38	38
cttnbp2_86901	55	22	26	16	0	42	20	36	7	11	29	11	13	22	22
wnt5b_86902	3	5	1	4	0	3	6	5	9	3	11	6	9	8	5
adgre5b.2_86903	0	2	2	3	0	1	1	2	2	0	2	0	0	6	3
arfip2b_86904	74	171	165	153	1	96	119	117	97	124	100	120	125	167	152
zmp:0000001082_86905	10	1	4	7	0	5	5	15	4	5	15	2	1	2	2
inhbab_86906	2	2	5	3	0	3	1	0	0	8	2	3	0	2	1
hnf4a_86907	31	4	12	5	0	10	8	15	4	6	11	4	6	8	6
cblb_86908	39	19	38	31	0	27	16	27	20	17	10	34	20	30	16
phc2b_86909	14	9	1	2	1	27	6	13	8	9	7	12	13	5	6
tlk2_86910	7	3	3	0	0	5	10	10	5	3	12	2	5	11	2
qars_86911	278	694	338	943	0	435	606	419	717	972	387	609	367	773	799
cyr61_86912	147	80	397	191	0	260	166	374	299	167	76	225	134	294	202
angptl4_86913	143	148	180	98	0	202	128	142	109	85	112	110	132	137	104
c2cd5_86914	23	7	18	6	0	28	11	14	6	11	6	7	8	6	5
si:ch211-219a4.3_86915	6	1	0	1	0	0	1	3	4	2	0	3	2	0	7
CABZ01054965.1_86916	10	1	5	9	0	7	0	5	4	3	3	2	2	2	3
thap11_86917	28	9	18	7	0	11	9	10	9	16	16	6	13	12	9
dnm1l_86918	15	5	5	8	0	25	3	9	11	2	9	3	8	7	5
wdr62_86919	73	50	69	53	0	95	51	78	53	33	59	37	60	87	39
cxcl11.7_86920	6	7	18	7	0	5	15	1	5	3	1	4	9	8	3
aspm_86921	481	624	452	547	0	385	593	618	567	589	359	497	490	690	491
loxl1_86922	2	3	3	6	0	9	7	14	7	6	6	1	8	14	5
satb2_86923	46	44	49	50	0	38	42	42	30	48	46	66	41	29	67
si:ch211-220f12.1_86924	0	1	0	1	0	0	0	0	0	1	0	0	0	4	0
cahz_86925	19	39	34	42	0	22	38	41	46	31	13	21	36	40	39
bcl2l1_86926	340	280	251	248	0	255	238	258	285	228	221	211	172	273	301
drap1_86927	6	8	6	9	0	6	1	8	2	1	1	6	1	4	0
ncoa3_86928	4	5	5	2	0	3	4	1	8	2	4	4	3	4	2
myorg_86929	195	136	269	131	0	107	179	179	218	176	138	121	204	179	134
opn1lw2_86930	0	2	0	6	0	0	2	0	4	5	1	1	5	0	1
pfkpa_86931	102	107	66	111	0	81	30	49	84	76	95	28	31	132	69
dusp11_86932	221	132	190	92	0	172	155	172	131	83	145	123	100	120	72
hoxb2a_86933	127	178	201	128	0	137	193	187	182	146	138	125	133	153	150
acox1_86934	34	25	24	17	0	34	28	21	40	26	24	22	29	53	21
col8a2_86935	20	8	25	17	0	19	14	30	13	5	20	7	19	18	14
fis1_86936	240	376	424	562	0	297	534	376	686	555	363	457	354	492	554
fbxo22_86937	10	16	6	12	0	16	10	13	10	4	9	0	17	12	11
hspa13_86938	4	0	6	7	0	4	4	2	2	5	2	1	6	1	4
si:dkey-222h21.12_86939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cavin2b_86940	277	200	254	251	0	269	244	366	265	206	184	171	220	242	154
si:ch73-160i9.1_86941	0	1	0	0	0	2	0	3	0	0	0	0	0	0	1
btr29_86942	19	19	1	8	0	9	3	10	9	7	10	12	4	6	5
p4ha2_86943	30	19	13	8	0	15	12	11	7	6	34	9	17	22	10
epas1a_86944	73	52	81	71	0	64	43	90	72	59	45	41	66	69	46
chdh_86945	483	297	352	289	0	466	294	336	316	233	337	291	218	301	327
cog4_86946	0	1	0	0	0	0	4	11	0	0	1	4	1	1	1
ifi30_86947	24	12	27	21	0	29	7	16	28	18	33	10	20	25	8
syk_86948	5	2	2	0	0	1	3	4	1	3	2	1	4	5	7
mtfr1_86949	139	152	161	118	0	145	127	183	123	101	128	117	108	147	113
angptl2a_86950	110	254	166	274	0	105	255	163	195	266	170	186	113	205	192
fzd2_86951	58	76	89	58	0	65	74	98	63	37	52	72	92	71	37
nme2b.1_86952	7878	6955	7182	5385	3	7073	7601	8928	5531	3517	7708	3946	6296	6600	5078
rbm19_86953	261	439	290	305	0	260	316	335	186	339	239	232	214	330	297
aldh1a2_86954	209	224	269	267	0	219	264	240	232	224	201	161	218	272	193
col1a1a_86955	783	454	749	419	2	771	568	679	372	370	617	233	497	503	446
atg16l2_86956	2	2	0	0	0	8	4	2	7	3	4	1	3	4	1
etf1b_86957	358	499	415	497	1	336	580	418	532	327	398	327	341	419	295
myh10_86958	1667	1611	1470	1708	0	1526	1414	1535	1411	1471	1179	1335	1182	1779	1406
pds5a_86959	65	62	72	62	0	68	77	81	63	30	58	52	45	58	43
rsad2_86960	4	1	2	1	0	2	6	2	1	5	6	1	0	5	2
dlx4b_86961	28	32	57	42	0	17	38	26	50	18	13	22	31	36	24
mxd1_86962	31	9	22	14	0	35	21	15	20	14	18	9	7	30	16
trib1_86963	8	3	3	6	0	3	15	5	2	5	4	8	1	5	2
lck_86964	0	3	0	0	0	0	1	0	0	3	0	0	0	0	0
uba52_86965	14961	21764	18206	21642	19	16651	22214	26208	22894	19823	15205	16417	19470	24302	16727
e2f1_86966	48	19	9	18	0	44	25	17	19	6	40	6	20	13	2
adipor2_86967	71	54	77	53	0	68	69	79	64	42	59	49	57	75	45
wasf3b_86968	349	335	260	229	0	542	226	278	155	119	115	193	283	337	282
park7_86969	28	24	34	26	0	55	44	40	28	19	47	22	33	27	22
il19l_86970	0	1	0	0	0	2	0	1	1	7	4	0	0	1	1
skiv2l_86971	84	94	67	100	0	45	74	77	126	143	48	65	50	138	153
cax1_86972	9	10	12	3	0	6	12	8	2	4	1	3	8	9	7
renbp_86973	45	58	47	35	0	25	53	48	53	30	64	14	44	55	27
psme3_86974	639	1878	1393	2239	3	545	1410	1482	2008	2318	718	1466	1069	1724	1642
bmp3_86975	244	183	259	220	0	225	140	248	181	248	170	253	148	225	193
tmem256_86976	1	0	0	3	0	1	7	4	3	3	0	2	0	4	1
dcp1b_86977	168	196	195	209	0	146	212	217	171	159	189	181	161	232	189
gmnn_86978	513	499	521	549	0	333	410	480	468	474	365	309	324	570	446
bub1_86979	300	222	202	177	0	253	193	187	143	132	198	133	152	153	119
ptprfb_86980	292	122	157	95	0	272	139	161	86	90	170	95	110	119	81
exorh_86981	59	20	30	22	0	55	28	34	14	15	44	28	28	19	26
ddx4_86982	27	8	18	22	0	21	20	26	21	45	18	17	15	30	27
gdf9_86983	4	2	2	3	0	2	3	0	1	1	1	2	3	1	0
zgc:123068_86984	2	3	6	6	0	0	13	2	6	2	3	7	6	1	1
nfkb1_86985	34	8	11	10	0	13	9	20	10	5	15	5	5	13	10
rab27a_86986	16	0	7	3	0	7	10	8	15	7	13	2	8	11	0
rpl32_86987	7396	8495	9467	8490	9	7384	10315	12383	8977	6625	7977	6682	10203	9251	6105
btr02_86988	13	22	23	11	0	13	26	32	29	13	16	11	19	26	19
rad9a_86989	1	2	3	0	0	1	2	1	0	0	0	1	2	2	3
itpr1b_86990	2	1	0	3	0	4	1	3	0	3	0	0	5	0	2
glulb_86991	4570	6069	7399	8456	2	5352	6229	7211	7500	6809	4190	6065	6565	8833	6574
vdac1_86992	229	144	227	103	0	186	161	229	123	96	231	108	137	178	97
cycsa_86993	0	2	0	0	0	0	3	2	1	1	0	2	2	0	0
tmem97_86994	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
chac1_86995	10	9	8	5	0	10	6	13	3	6	2	0	5	4	4
cyp4v7_86996	26	21	24	25	0	14	15	28	18	36	16	8	28	36	39
ccnh_86997	102	98	104	95	0	95	90	103	87	89	110	45	92	89	75
col11a1a_86998	506	564	677	451	0	562	569	646	444	315	431	465	510	621	323
f2_86999	25	11	13	9	0	13	10	11	8	16	15	8	16	17	6
nde1_87000	61	133	94	139	0	99	130	100	141	134	75	67	88	154	132
pecr_87001	25	34	23	19	0	23	16	24	21	16	20	13	22	16	27
srm_87002	13	15	23	15	0	10	13	19	18	12	13	10	9	20	8
hspe1_87003	39	13	21	21	0	26	33	47	26	20	17	16	30	34	9
cat_87004	3	4	4	7	0	3	4	3	7	1	8	21	1	3	3
itih3a_87005	31	5	17	20	0	16	8	23	4	10	14	14	11	17	16
dspa_87006	487	603	588	513	2	534	436	479	398	461	318	520	590	584	355
slc6a14_87007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ube2ka_87008	90	59	54	45	0	80	54	83	81	45	45	46	48	74	65
utp25_87009	110	76	115	129	0	92	111	114	107	71	53	68	68	85	66
slc38a5a_87010	11	7	9	9	0	9	9	14	18	12	3	8	7	4	8
ide_87011	174	247	342	355	0	147	299	303	290	263	198	240	214	354	247
tram1_87012	0	3	0	3	0	2	0	0	1	2	0	1	0	2	0
casr_87013	0	4	0	6	0	3	3	6	1	4	0	1	2	6	1
slc47a1_87014	15	16	17	11	0	26	10	14	15	9	4	9	13	11	9
mrpl14_87015	518	549	697	483	1	675	614	668	497	387	570	536	448	621	426
oxa1l_87016	240	247	278	243	0	213	260	296	268	238	216	194	184	289	224
rpl13a_87017	14601	10130	10572	9629	2	13951	11137	12879	9407	7492	10158	6692	11104	11092	7563
fut10_87018	50	41	70	58	0	41	62	56	85	71	33	57	56	56	53
arhgef9a_87019	15	8	24	9	0	18	11	11	4	11	7	15	16	20	7
hsp70.3_87020	7	14	6	13	0	14	20	23	18	18	12	14	9	15	27
nme6_87021	74	124	110	81	0	91	101	125	63	118	136	48	67	73	98
psmd4a_87022	119	39	76	42	0	78	70	65	29	30	44	49	54	49	43
top2a_87023	197	131	168	107	0	138	148	164	125	98	123	88	105	114	87
bphl_87024	0	5	2	0	0	0	2	1	3	1	3	4	3	4	1
nmur1a_87025	0	3	2	0	0	1	1	1	0	1	0	0	4	0	3
ascl1a_87026	9	6	5	10	0	9	8	7	7	8	1	4	5	6	7
CABZ01075572.1_87027	11	11	5	8	0	6	4	3	9	6	2	9	12	16	6
rpp38_87028	59	35	47	26	0	49	32	46	24	14	35	22	32	30	14
leg1.2_87029	10	18	33	10	0	9	17	14	5	26	10	13	20	17	9
tbc1d31_87030	0	8	2	0	0	3	4	2	3	1	0	1	2	0	0
ctss2.1_87031	141	95	201	65	0	120	84	128	134	82	86	68	111	62	52
cyp2k8_87032	22	6	13	8	0	7	8	7	6	8	3	9	6	16	8
rpl24_87033	16312	15945	22774	12659	13	20539	16930	21710	10856	10101	16789	11479	17933	17005	11715
ihha_87034	12	6	12	9	0	10	8	12	6	7	8	12	5	5	10
grik4_87035	3	2	8	18	0	1	3	7	10	10	8	18	3	11	6
grinaa_87036	1	10	6	5	0	4	7	5	4	3	3	4	6	8	4
rac3b_87037	22	9	18	8	0	10	22	25	24	13	16	10	14	15	12
hcls1_87038	80	120	86	115	0	83	83	103	113	109	84	78	82	100	80
pak1_87039	300	455	594	453	0	312	443	473	387	369	262	441	448	517	429
sele_87040	0	3	2	3	0	1	3	1	1	2	0	0	2	2	5
nfe2l1a_87041	7	3	1	4	0	2	2	9	3	0	4	2	3	6	3
exosc8_87042	43	29	33	29	0	41	31	42	26	20	47	28	20	39	19
mmp2_87043	28	12	10	6	0	32	10	11	4	8	14	7	7	4	3
pdgfba_87044	12	12	32	20	0	15	17	16	29	19	20	31	24	21	16
